_id,title,slug,img,imgDouble,city,logo,logoPreview,client,priceMin,priceMax,areaMin,areaMax,areaLandMin,areaLandMax,flats,flatsBuilt,flatsBooking,flatsFurniture,flatsFinishing,flatsView,projectClass,complexClass,kind,geo,rooms,deliveryDateMin,deliveryDateMax,finishing,percentSold,floors,propertyTypes,corpusCount,options,labels_0_title,labels_0_color,labels_0_link,labels_1_title,labels_1_color,labels_1_link,labels_2_title,labels_2_color,labels_2_link,travel_0__id,travel_0_from_0__id,travel_0_from_0_title,travel_0_from_0_color,travel_0_from_0_geo,travel_0_from_0_kind,travel_0_foot,travel_0_auto,travel_0_subway,travel_0_km,travel_1__id,travel_1_from_0__id,travel_1_from_0_title,travel_1_from_0_color,travel_1_from_0_kind,travel_1_foot,travel_1_auto,travel_1_subway,travel_1_km,travel_2__id,travel_2_from_0__id,travel_2_from_0_title,travel_2_from_0_color,travel_2_from_0_kind,travel_2_foot,travel_2_auto,travel_2_subway,travel_2_km,coverImg__id,coverImg_src,coverImgMobile__id,coverImgMobile_src,previewText,logoPreviewWidth,guidAddresses,travel__id,travel_from_0__id,travel_from_0_title,travel_from_0_color,travel_from_0_geo,travel_from_0_kind,travel_foot,travel_auto,travel_subway,travel_km,flatsFeatures_0_title,flatsFeatures_1_title,flatsFeatures_2_title,flatsFeatures_3_title,flatsFeatures_4_title,flatsFeatures_5_title,flatsFeatures_6_title,travel_1_from_0_geo,travel_2_from_0_geo,travel_3__id,travel_3_from_0__id,travel_3_from_0_title,travel_3_from_0_color,travel_3_from_0_kind,travel_3_foot,travel_3_auto,travel_3_subway,travel_3_km,travel_4__id,travel_4_from_0__id,travel_4_from_0_title,travel_4_from_0_color,travel_4_from_0_kind,travel_4_foot,travel_4_auto,travel_4_subway,travel_4_km,flatsFeatures_7_title,flatsFeatures_8_title,flatsFeatures_9_title,flatsFeatures_10_title,flatsFeatures_11_title,flatsFeatures_12_title,flatsFeatures_13_title,flatsFeatures_14_title,flatsFeatures_15_title,coverVideo,yearDelivery,labels_3_title,labels_3_color,labels_3_link
62f3bd1b9d21ccb1f32d1c0e,Движение. Говорово,dvizhenie-govorovo,https://fsk-uploads.hb.bizmrg.com/production/1735146837142-7c496cc23bc437b6c088011f577cbfe3.jpg,https://fsk-uploads.hb.bizmrg.com/production/62f4e9b30b4d9_dea7f58cd09e80bf8f907ee4308c3642.jpg,1,https://fsk-uploads.hb.bizmrg.com/production/62f4f147bd856_b7837f0f1d33d9e5f3da972022f56eca.png,https://fsk-uploads.hb.bizmrg.com/production/1726652398192-728e72ad9258cd548aa512337abf8aeb.svg,FSK,5818731,16228800,22.94,84.0,0.0,0.0,433,0,433,1317,1596,28,1,1,LIVING,"37.44161256649592, 55.65200803753957","0, 1, 2, 3",2025-06-29T21:00:00.000Z,2025-06-29T21:00:00.000Z,"0, 1, 3",0,15,"5, 7",2,"FLAT_GROUPS, LP_VIEW, EXPORT_AS_APARTMENT, SHOW_TRAITS",Скидки 25%,#E94200,,Рассрочка 0%,#E94200FF,,Юго-Запад Москвы,#2E2E31,,67c1938c66de13683841d3fc,6490a0a1282a836e560688a1,Говорово,#FFCD1C,,SUBWAY,25,0,0,0,67c1938c66de13683841d3fd,649ac7546069a0ab9bbf4601,Тропарево,#E42313,SUBWAY,0.0,7.0,0.0,0.0,67c1938c66de13683841d3fe,649ac7546069a0ab9bbf45bf,Теплый Стан,#F07E24,SUBWAY,0.0,12.0,0.0,0.0,67c1938c66de13683841d3e1,https://fsk-uploads.hb.bizmrg.com/production/1726817465719-7b7d0664d865e41c12f28c1bfe04f12d.jpg,67c1938c66de13683841d3e2,https://fsk-uploads.hb.bizmrg.com/production/1726818998991-ef22947bc238a7ea6d6ec7fa986547d0.png,,316.0,ade6c9fe-1991-11ed-938c-005056b6e469,67c1938c66de13683841d400,649ac7556069a0ab9bbf47ab,ЦЕНТР,#,,CENTER,0,24,0,16,Апартаменты,Апартаменты с ориентацией на 2 стороны света,Апартаменты с увеличенным количеством окон,Апартаменты с угловым окном,Апартаменты с гардеробной,Студия,Апартаменты с террасой,"37.4725, 55.6459","37.505912, 55.61873",67c1938c66de13683841d3ff,64907541282a836e56fb59c4, ТТК,!1976D2FF,RING,0.0,20.0,0.0,13.0,67c1938c66de13683841d400,649ac7556069a0ab9bbf47ab,ЦЕНТР,#,CENTER,0.0,24.0,0.0,16.0,,,,,,,,,,,,,,
6050c6c4cb6cdb4761623fa1,Sydney City,sydney-city,https://fsk-uploads.hb.bizmrg.com/production/616993a36814c_a0d4bf87c096de61370ca273ede526cd.png,https://fsk-uploads.hb.bizmrg.com/production/5fb6531a99072_46c53e63fe0497469401e8704121f959.jpg,1,https://fsk-uploads.hb.bizmrg.com/production/6007ffd59ba65_789486acd77d93ac36c3dee356184877.png,https://fsk-uploads.hb.bizmrg.com/production/1726650855339-130164d07c93c36300df95e8e4e2c884.svg,FSK,16845785,145624040,29.1,164.5,0.0,0.0,373,134,372,0,2503,116,3,3,"COMMERCE, LIVING","37.50958906889311, 55.76482455784139","0, 1, 2, 3, 4, 5, 6",2023-06-27T21:00:00.000Z,2027-09-29T21:00:00.000Z,"0, 1, 3",0,"20, 23, 24, 26, 27, 28, 29, 42, 43, 44, 8","0, 7",12,"FLAT_GROUPS, GENPLAN_VISUAL, LP_VIEW, SHOW_TRAITS",Скидки до 28%,#e94200,,Рассрочка 0%,#2e2e31,,,,,67c5e1832eaf379083abc0c5,649074ea282a836e56fb490f,Звенигородская(2025),#1B2B38,,SUBWAY,2,0,0,0,67c5e1832eaf379083abc0c6,649ac7536069a0ab9bbf4526,Шелепиха,#88CDCF,SUBWAY,15.0,0.0,0.0,0.0,67c5e1832eaf379083abc0c7,64907541282a836e56fb59c4, ТТК,!1976D2FF,RING,0.0,6.0,0.0,3.0,67c5e1832eaf379083abc104,https://fsk-uploads.hb.bizmrg.com/production/1726819732526-b5bdaccc7ec0f73d11b1497c01fb28e6.jpg,67c5e1832eaf379083abc103,https://fsk-uploads.hb.bizmrg.com/production/1726819715789-3503bf310a54987551ac0fd6195e9496.png,,216.0,"ae76bc78-17b2-11eb-81e9-1866daae37ac, d12df488-1d35-11eb-81e9-1866daae37ac",67c5e1832eaf379083abc0c5,649074ea282a836e56fb490f,Звенигородская(2025),#1B2B38,,SUBWAY,2,0,0,0,Квартира европейского формата,Квартира с большой ванной комнатой,Квартира с мастер-спальней,Квартира с увеличенным числом окон,Квартира с окном в ванной,Квартира с панорамным остеклением,Квартира с французским остеклением,"37.52571, 55.75723",,67c5e1832eaf379083abc0c8,649ac7556069a0ab9bbf47ab,ЦЕНТР,#,CENTER,0.0,12.0,0.0,6.0,,,,,,,,,,Квартира с французским и панорамным остеклением,Квартира европейского формата с французским и панорамным остеклением,Двухуровневая квартира,Квартира с мастер-блоком,Двухуровневая квартира европейского формата,Двухуровневя квартира европейского формата с французским остеклением,Студия,Студия с французским остеклением,Двухуровневая квартира с французским и панорамным остеклением,,,,,
6050c6c4cb6cdb4761623fa1,Sydney City,sydney-city,https://fsk-uploads.hb.bizmrg.com/production/616993a36814c_a0d4bf87c096de61370ca273ede526cd.png,https://fsk-uploads.hb.bizmrg.com/production/5fb6531a99072_46c53e63fe0497469401e8704121f959.jpg,1,https://fsk-uploads.hb.bizmrg.com/production/6007ffd59ba65_789486acd77d93ac36c3dee356184877.png,https://fsk-uploads.hb.bizmrg.com/production/1726650855339-130164d07c93c36300df95e8e4e2c884.svg,FSK,16845785,145624040,29.1,164.5,0.0,0.0,373,134,372,0,2503,116,3,3,"COMMERCE, LIVING","37.50958906889311, 55.76482455784139","0, 1, 2, 3, 4, 5, 6",2023-06-27T21:00:00.000Z,2027-09-29T21:00:00.000Z,"0, 1, 3",0,"20, 23, 24, 26, 27, 28, 29, 42, 43, 44, 8","0, 7",12,"FLAT_GROUPS, GENPLAN_VISUAL, LP_VIEW, SHOW_TRAITS",Скидки до 28%,#e94200,,Рассрочка 0%,#2e2e31,,,,,67c5e1832eaf379083abc0c5,649074ea282a836e56fb490f,Звенигородская(2025),#1B2B38,,SUBWAY,2,0,0,0,67c5e1832eaf379083abc0c6,649ac7536069a0ab9bbf4526,Шелепиха,#88CDCF,SUBWAY,15.0,0.0,0.0,0.0,67c5e1832eaf379083abc0c7,64907541282a836e56fb59c4, ТТК,!1976D2FF,RING,0.0,6.0,0.0,3.0,67c5e1832eaf379083abc104,https://fsk-uploads.hb.bizmrg.com/production/1726819732526-b5bdaccc7ec0f73d11b1497c01fb28e6.jpg,67c5e1832eaf379083abc103,https://fsk-uploads.hb.bizmrg.com/production/1726819715789-3503bf310a54987551ac0fd6195e9496.png,,216.0,"ae76bc78-17b2-11eb-81e9-1866daae37ac, d12df488-1d35-11eb-81e9-1866daae37ac",67c5e1832eaf379083abc0c6,649ac7536069a0ab9bbf4526,Шелепиха,#88CDCF,"37.52571, 55.75723",SUBWAY,15,0,0,0,Квартира европейского формата,Квартира с большой ванной комнатой,Квартира с мастер-спальней,Квартира с увеличенным числом окон,Квартира с окном в ванной,Квартира с панорамным остеклением,Квартира с французским остеклением,"37.52571, 55.75723",,67c5e1832eaf379083abc0c8,649ac7556069a0ab9bbf47ab,ЦЕНТР,#,CENTER,0.0,12.0,0.0,6.0,,,,,,,,,,Квартира с французским и панорамным остеклением,Квартира европейского формата с французским и панорамным остеклением,Двухуровневая квартира,Квартира с мастер-блоком,Двухуровневая квартира европейского формата,Двухуровневя квартира европейского формата с французским остеклением,Студия,Студия с французским остеклением,Двухуровневая квартира с французским и панорамным остеклением,,,,,
6050c6c4cb6cdb4761623fa1,Sydney City,sydney-city,https://fsk-uploads.hb.bizmrg.com/production/616993a36814c_a0d4bf87c096de61370ca273ede526cd.png,https://fsk-uploads.hb.bizmrg.com/production/5fb6531a99072_46c53e63fe0497469401e8704121f959.jpg,1,https://fsk-uploads.hb.bizmrg.com/production/6007ffd59ba65_789486acd77d93ac36c3dee356184877.png,https://fsk-uploads.hb.bizmrg.com/production/1726650855339-130164d07c93c36300df95e8e4e2c884.svg,FSK,16845785,145624040,29.1,164.5,0.0,0.0,373,134,372,0,2503,116,3,3,"COMMERCE, LIVING","37.50958906889311, 55.76482455784139","0, 1, 2, 3, 4, 5, 6",2023-06-27T21:00:00.000Z,2027-09-29T21:00:00.000Z,"0, 1, 3",0,"20, 23, 24, 26, 27, 28, 29, 42, 43, 44, 8","0, 7",12,"FLAT_GROUPS, GENPLAN_VISUAL, LP_VIEW, SHOW_TRAITS",Скидки до 28%,#e94200,,Рассрочка 0%,#2e2e31,,,,,67c5e1832eaf379083abc0c5,649074ea282a836e56fb490f,Звенигородская(2025),#1B2B38,,SUBWAY,2,0,0,0,67c5e1832eaf379083abc0c6,649ac7536069a0ab9bbf4526,Шелепиха,#88CDCF,SUBWAY,15.0,0.0,0.0,0.0,67c5e1832eaf379083abc0c7,64907541282a836e56fb59c4, ТТК,!1976D2FF,RING,0.0,6.0,0.0,3.0,67c5e1832eaf379083abc104,https://fsk-uploads.hb.bizmrg.com/production/1726819732526-b5bdaccc7ec0f73d11b1497c01fb28e6.jpg,67c5e1832eaf379083abc103,https://fsk-uploads.hb.bizmrg.com/production/1726819715789-3503bf310a54987551ac0fd6195e9496.png,,216.0,"ae76bc78-17b2-11eb-81e9-1866daae37ac, d12df488-1d35-11eb-81e9-1866daae37ac",67c5e1832eaf379083abc0c7,64907541282a836e56fb59c4, ТТК,!1976D2FF,,RING,0,6,0,3,Квартира европейского формата,Квартира с большой ванной комнатой,Квартира с мастер-спальней,Квартира с увеличенным числом окон,Квартира с окном в ванной,Квартира с панорамным остеклением,Квартира с французским остеклением,"37.52571, 55.75723",,67c5e1832eaf379083abc0c8,649ac7556069a0ab9bbf47ab,ЦЕНТР,#,CENTER,0.0,12.0,0.0,6.0,,,,,,,,,,Квартира с французским и панорамным остеклением,Квартира европейского формата с французским и панорамным остеклением,Двухуровневая квартира,Квартира с мастер-блоком,Двухуровневая квартира европейского формата,Двухуровневя квартира европейского формата с французским остеклением,Студия,Студия с французским остеклением,Двухуровневая квартира с французским и панорамным остеклением,,,,,
6050c6c4cb6cdb4761623fa1,Sydney City,sydney-city,https://fsk-uploads.hb.bizmrg.com/production/616993a36814c_a0d4bf87c096de61370ca273ede526cd.png,https://fsk-uploads.hb.bizmrg.com/production/5fb6531a99072_46c53e63fe0497469401e8704121f959.jpg,1,https://fsk-uploads.hb.bizmrg.com/production/6007ffd59ba65_789486acd77d93ac36c3dee356184877.png,https://fsk-uploads.hb.bizmrg.com/production/1726650855339-130164d07c93c36300df95e8e4e2c884.svg,FSK,16845785,145624040,29.1,164.5,0.0,0.0,373,134,372,0,2503,116,3,3,"COMMERCE, LIVING","37.50958906889311, 55.76482455784139","0, 1, 2, 3, 4, 5, 6",2023-06-27T21:00:00.000Z,2027-09-29T21:00:00.000Z,"0, 1, 3",0,"20, 23, 24, 26, 27, 28, 29, 42, 43, 44, 8","0, 7",12,"FLAT_GROUPS, GENPLAN_VISUAL, LP_VIEW, SHOW_TRAITS",Скидки до 28%,#e94200,,Рассрочка 0%,#2e2e31,,,,,67c5e1832eaf379083abc0c5,649074ea282a836e56fb490f,Звенигородская(2025),#1B2B38,,SUBWAY,2,0,0,0,67c5e1832eaf379083abc0c6,649ac7536069a0ab9bbf4526,Шелепиха,#88CDCF,SUBWAY,15.0,0.0,0.0,0.0,67c5e1832eaf379083abc0c7,64907541282a836e56fb59c4, ТТК,!1976D2FF,RING,0.0,6.0,0.0,3.0,67c5e1832eaf379083abc104,https://fsk-uploads.hb.bizmrg.com/production/1726819732526-b5bdaccc7ec0f73d11b1497c01fb28e6.jpg,67c5e1832eaf379083abc103,https://fsk-uploads.hb.bizmrg.com/production/1726819715789-3503bf310a54987551ac0fd6195e9496.png,,216.0,"ae76bc78-17b2-11eb-81e9-1866daae37ac, d12df488-1d35-11eb-81e9-1866daae37ac",67c5e1832eaf379083abc0c8,649ac7556069a0ab9bbf47ab,ЦЕНТР,#,,CENTER,0,12,0,6,Квартира европейского формата,Квартира с большой ванной комнатой,Квартира с мастер-спальней,Квартира с увеличенным числом окон,Квартира с окном в ванной,Квартира с панорамным остеклением,Квартира с французским остеклением,"37.52571, 55.75723",,67c5e1832eaf379083abc0c8,649ac7556069a0ab9bbf47ab,ЦЕНТР,#,CENTER,0.0,12.0,0.0,6.0,,,,,,,,,,Квартира с французским и панорамным остеклением,Квартира европейского формата с французским и панорамным остеклением,Двухуровневая квартира,Квартира с мастер-блоком,Двухуровневая квартира европейского формата,Двухуровневя квартира европейского формата с французским остеклением,Студия,Студия с французским остеклением,Двухуровневая квартира с французским и панорамным остеклением,,,,,
617f93f4cb6cdb47614344f4,Rotterdam,rotterdam,https://fsk-uploads.hb.bizmrg.com/production/62b5b50844792_c702c0d82fae4bfec6e89da9cbe30b44.jpg,https://fsk-uploads.hb.bizmrg.com/production/62b5b508620e0_ce4c9fb0d0814bd68d3f9c336445e42b.jpg,1,https://fsk-uploads.hb.bizmrg.com/production/61a8bbee93a3a_580ad96ead926463b5bb52960c71306d.png,https://fsk-uploads.hb.bizmrg.com/production/1726651707946-332a435781ddbba3c9bf6c7c23eadf45.svg,FSK,18424907,77785015,27.0,143.8,0.0,0.0,100,0,98,0,611,20,2,2,"COMMERCE, LIVING","37.625336484130834, 55.68620109368187","0, 1, 2, 3, 4, 5",2025-04-29T21:00:00.000Z,2025-06-29T21:00:00.000Z,"0, 1, 3",0,"20, 28, 29","0, 7",5,"FLAT_GROUPS, LP_VIEW, SHOW_TRAITS",Скидки до 25%,#E94200FF,,Бизнес-класс,#2E2E31,,Рассрочка 0%,#2E2E31FF,,67c5c191fcdbd900999fe54e,6490a211282a836e5606e62d,м. Нагатинская,#ADACAC,"37.620917, 55.682099",SUBWAY,3,0,0,0,67c5c191fcdbd900999fe54f,64907541282a836e56fb59c4, ТТК,!1976D2FF,RING,0.0,5.0,0.0,2.0,67c5c191fcdbd900999fe550,649ac7556069a0ab9bbf47ab,ЦЕНТР,#,CENTER,0.0,10.0,0.0,5.0,67c5c191fcdbd900999fe579,https://fsk-uploads.hb.bizmrg.com/production/1709567255399-bd0ed1d08523786b15074caa4c8619dd.jpg,67c5c191fcdbd900999fe57a,https://fsk-uploads.hb.bizmrg.com/production/1726754039892-aae6a73ec143146f2df219f9f2b11a3a.jpg,,328.0,"3922501f-37e0-11ec-81f7-1866daae37ac, 19c65ac0-37e7-11ec-81f7-1866daae37ac",67c5c191fcdbd900999fe54e,6490a211282a836e5606e62d,м. Нагатинская,#ADACAC,"37.620917, 55.682099",SUBWAY,3,0,0,0,Квартира европейского формата,Квартира с большой ванной комнатой,Квартира с мастер-спальней,Квартира с окном в ванной,Квартира с ориентацией на 3 стороны света,Квартира с террасой,Студия,,,67c5c191fcdbd900999fe551,6786094574c3f3176bccb991,МЦК Верхние котлы,#88CDCF,RAILWAY,8.0,0.0,0.0,0.0,67c5c191fcdbd900999fe552,67860a024a3a8b7608b14a95,причал Нагатинский,#006DA8,RAILWAY,5.0,0.0,0.0,0.0,Квартира с увеличенным числом окон,Студия с большой ванной комнатой,Квартира с ориентацией на 2 стороны света,,,,,,,,,,,
617f93f4cb6cdb47614344f4,Rotterdam,rotterdam,https://fsk-uploads.hb.bizmrg.com/production/62b5b50844792_c702c0d82fae4bfec6e89da9cbe30b44.jpg,https://fsk-uploads.hb.bizmrg.com/production/62b5b508620e0_ce4c9fb0d0814bd68d3f9c336445e42b.jpg,1,https://fsk-uploads.hb.bizmrg.com/production/61a8bbee93a3a_580ad96ead926463b5bb52960c71306d.png,https://fsk-uploads.hb.bizmrg.com/production/1726651707946-332a435781ddbba3c9bf6c7c23eadf45.svg,FSK,18424907,77785015,27.0,143.8,0.0,0.0,100,0,98,0,611,20,2,2,"COMMERCE, LIVING","37.625336484130834, 55.68620109368187","0, 1, 2, 3, 4, 5",2025-04-29T21:00:00.000Z,2025-06-29T21:00:00.000Z,"0, 1, 3",0,"20, 28, 29","0, 7",5,"FLAT_GROUPS, LP_VIEW, SHOW_TRAITS",Скидки до 25%,#E94200FF,,Бизнес-класс,#2E2E31,,Рассрочка 0%,#2E2E31FF,,67c5c191fcdbd900999fe54e,6490a211282a836e5606e62d,м. Нагатинская,#ADACAC,"37.620917, 55.682099",SUBWAY,3,0,0,0,67c5c191fcdbd900999fe54f,64907541282a836e56fb59c4, ТТК,!1976D2FF,RING,0.0,5.0,0.0,2.0,67c5c191fcdbd900999fe550,649ac7556069a0ab9bbf47ab,ЦЕНТР,#,CENTER,0.0,10.0,0.0,5.0,67c5c191fcdbd900999fe579,https://fsk-uploads.hb.bizmrg.com/production/1709567255399-bd0ed1d08523786b15074caa4c8619dd.jpg,67c5c191fcdbd900999fe57a,https://fsk-uploads.hb.bizmrg.com/production/1726754039892-aae6a73ec143146f2df219f9f2b11a3a.jpg,,328.0,"3922501f-37e0-11ec-81f7-1866daae37ac, 19c65ac0-37e7-11ec-81f7-1866daae37ac",67c5c191fcdbd900999fe54f,64907541282a836e56fb59c4, ТТК,!1976D2FF,,RING,0,5,0,2,Квартира европейского формата,Квартира с большой ванной комнатой,Квартира с мастер-спальней,Квартира с окном в ванной,Квартира с ориентацией на 3 стороны света,Квартира с террасой,Студия,,,67c5c191fcdbd900999fe551,6786094574c3f3176bccb991,МЦК Верхние котлы,#88CDCF,RAILWAY,8.0,0.0,0.0,0.0,67c5c191fcdbd900999fe552,67860a024a3a8b7608b14a95,причал Нагатинский,#006DA8,RAILWAY,5.0,0.0,0.0,0.0,Квартира с увеличенным числом окон,Студия с большой ванной комнатой,Квартира с ориентацией на 2 стороны света,,,,,,,,,,,
617f93f4cb6cdb47614344f4,Rotterdam,rotterdam,https://fsk-uploads.hb.bizmrg.com/production/62b5b50844792_c702c0d82fae4bfec6e89da9cbe30b44.jpg,https://fsk-uploads.hb.bizmrg.com/production/62b5b508620e0_ce4c9fb0d0814bd68d3f9c336445e42b.jpg,1,https://fsk-uploads.hb.bizmrg.com/production/61a8bbee93a3a_580ad96ead926463b5bb52960c71306d.png,https://fsk-uploads.hb.bizmrg.com/production/1726651707946-332a435781ddbba3c9bf6c7c23eadf45.svg,FSK,18424907,77785015,27.0,143.8,0.0,0.0,100,0,98,0,611,20,2,2,"COMMERCE, LIVING","37.625336484130834, 55.68620109368187","0, 1, 2, 3, 4, 5",2025-04-29T21:00:00.000Z,2025-06-29T21:00:00.000Z,"0, 1, 3",0,"20, 28, 29","0, 7",5,"FLAT_GROUPS, LP_VIEW, SHOW_TRAITS",Скидки до 25%,#E94200FF,,Бизнес-класс,#2E2E31,,Рассрочка 0%,#2E2E31FF,,67c5c191fcdbd900999fe54e,6490a211282a836e5606e62d,м. Нагатинская,#ADACAC,"37.620917, 55.682099",SUBWAY,3,0,0,0,67c5c191fcdbd900999fe54f,64907541282a836e56fb59c4, ТТК,!1976D2FF,RING,0.0,5.0,0.0,2.0,67c5c191fcdbd900999fe550,649ac7556069a0ab9bbf47ab,ЦЕНТР,#,CENTER,0.0,10.0,0.0,5.0,67c5c191fcdbd900999fe579,https://fsk-uploads.hb.bizmrg.com/production/1709567255399-bd0ed1d08523786b15074caa4c8619dd.jpg,67c5c191fcdbd900999fe57a,https://fsk-uploads.hb.bizmrg.com/production/1726754039892-aae6a73ec143146f2df219f9f2b11a3a.jpg,,328.0,"3922501f-37e0-11ec-81f7-1866daae37ac, 19c65ac0-37e7-11ec-81f7-1866daae37ac",67c5c191fcdbd900999fe550,649ac7556069a0ab9bbf47ab,ЦЕНТР,#,,CENTER,0,10,0,5,Квартира европейского формата,Квартира с большой ванной комнатой,Квартира с мастер-спальней,Квартира с окном в ванной,Квартира с ориентацией на 3 стороны света,Квартира с террасой,Студия,,,67c5c191fcdbd900999fe551,6786094574c3f3176bccb991,МЦК Верхние котлы,#88CDCF,RAILWAY,8.0,0.0,0.0,0.0,67c5c191fcdbd900999fe552,67860a024a3a8b7608b14a95,причал Нагатинский,#006DA8,RAILWAY,5.0,0.0,0.0,0.0,Квартира с увеличенным числом окон,Студия с большой ванной комнатой,Квартира с ориентацией на 2 стороны света,,,,,,,,,,,
617f93f4cb6cdb47614344f4,Rotterdam,rotterdam,https://fsk-uploads.hb.bizmrg.com/production/62b5b50844792_c702c0d82fae4bfec6e89da9cbe30b44.jpg,https://fsk-uploads.hb.bizmrg.com/production/62b5b508620e0_ce4c9fb0d0814bd68d3f9c336445e42b.jpg,1,https://fsk-uploads.hb.bizmrg.com/production/61a8bbee93a3a_580ad96ead926463b5bb52960c71306d.png,https://fsk-uploads.hb.bizmrg.com/production/1726651707946-332a435781ddbba3c9bf6c7c23eadf45.svg,FSK,18424907,77785015,27.0,143.8,0.0,0.0,100,0,98,0,611,20,2,2,"COMMERCE, LIVING","37.625336484130834, 55.68620109368187","0, 1, 2, 3, 4, 5",2025-04-29T21:00:00.000Z,2025-06-29T21:00:00.000Z,"0, 1, 3",0,"20, 28, 29","0, 7",5,"FLAT_GROUPS, LP_VIEW, SHOW_TRAITS",Скидки до 25%,#E94200FF,,Бизнес-класс,#2E2E31,,Рассрочка 0%,#2E2E31FF,,67c5c191fcdbd900999fe54e,6490a211282a836e5606e62d,м. Нагатинская,#ADACAC,"37.620917, 55.682099",SUBWAY,3,0,0,0,67c5c191fcdbd900999fe54f,64907541282a836e56fb59c4, ТТК,!1976D2FF,RING,0.0,5.0,0.0,2.0,67c5c191fcdbd900999fe550,649ac7556069a0ab9bbf47ab,ЦЕНТР,#,CENTER,0.0,10.0,0.0,5.0,67c5c191fcdbd900999fe579,https://fsk-uploads.hb.bizmrg.com/production/1709567255399-bd0ed1d08523786b15074caa4c8619dd.jpg,67c5c191fcdbd900999fe57a,https://fsk-uploads.hb.bizmrg.com/production/1726754039892-aae6a73ec143146f2df219f9f2b11a3a.jpg,,328.0,"3922501f-37e0-11ec-81f7-1866daae37ac, 19c65ac0-37e7-11ec-81f7-1866daae37ac",67c5c191fcdbd900999fe551,6786094574c3f3176bccb991,МЦК Верхние котлы,#88CDCF,,RAILWAY,8,0,0,0,Квартира европейского формата,Квартира с большой ванной комнатой,Квартира с мастер-спальней,Квартира с окном в ванной,Квартира с ориентацией на 3 стороны света,Квартира с террасой,Студия,,,67c5c191fcdbd900999fe551,6786094574c3f3176bccb991,МЦК Верхние котлы,#88CDCF,RAILWAY,8.0,0.0,0.0,0.0,67c5c191fcdbd900999fe552,67860a024a3a8b7608b14a95,причал Нагатинский,#006DA8,RAILWAY,5.0,0.0,0.0,0.0,Квартира с увеличенным числом окон,Студия с большой ванной комнатой,Квартира с ориентацией на 2 стороны света,,,,,,,,,,,
617f93f4cb6cdb47614344f4,Rotterdam,rotterdam,https://fsk-uploads.hb.bizmrg.com/production/62b5b50844792_c702c0d82fae4bfec6e89da9cbe30b44.jpg,https://fsk-uploads.hb.bizmrg.com/production/62b5b508620e0_ce4c9fb0d0814bd68d3f9c336445e42b.jpg,1,https://fsk-uploads.hb.bizmrg.com/production/61a8bbee93a3a_580ad96ead926463b5bb52960c71306d.png,https://fsk-uploads.hb.bizmrg.com/production/1726651707946-332a435781ddbba3c9bf6c7c23eadf45.svg,FSK,18424907,77785015,27.0,143.8,0.0,0.0,100,0,98,0,611,20,2,2,"COMMERCE, LIVING","37.625336484130834, 55.68620109368187","0, 1, 2, 3, 4, 5",2025-04-29T21:00:00.000Z,2025-06-29T21:00:00.000Z,"0, 1, 3",0,"20, 28, 29","0, 7",5,"FLAT_GROUPS, LP_VIEW, SHOW_TRAITS",Скидки до 25%,#E94200FF,,Бизнес-класс,#2E2E31,,Рассрочка 0%,#2E2E31FF,,67c5c191fcdbd900999fe54e,6490a211282a836e5606e62d,м. Нагатинская,#ADACAC,"37.620917, 55.682099",SUBWAY,3,0,0,0,67c5c191fcdbd900999fe54f,64907541282a836e56fb59c4, ТТК,!1976D2FF,RING,0.0,5.0,0.0,2.0,67c5c191fcdbd900999fe550,649ac7556069a0ab9bbf47ab,ЦЕНТР,#,CENTER,0.0,10.0,0.0,5.0,67c5c191fcdbd900999fe579,https://fsk-uploads.hb.bizmrg.com/production/1709567255399-bd0ed1d08523786b15074caa4c8619dd.jpg,67c5c191fcdbd900999fe57a,https://fsk-uploads.hb.bizmrg.com/production/1726754039892-aae6a73ec143146f2df219f9f2b11a3a.jpg,,328.0,"3922501f-37e0-11ec-81f7-1866daae37ac, 19c65ac0-37e7-11ec-81f7-1866daae37ac",67c5c191fcdbd900999fe552,67860a024a3a8b7608b14a95,причал Нагатинский,#006DA8,,RAILWAY,5,0,0,0,Квартира европейского формата,Квартира с большой ванной комнатой,Квартира с мастер-спальней,Квартира с окном в ванной,Квартира с ориентацией на 3 стороны света,Квартира с террасой,Студия,,,67c5c191fcdbd900999fe551,6786094574c3f3176bccb991,МЦК Верхние котлы,#88CDCF,RAILWAY,8.0,0.0,0.0,0.0,67c5c191fcdbd900999fe552,67860a024a3a8b7608b14a95,причал Нагатинский,#006DA8,RAILWAY,5.0,0.0,0.0,0.0,Квартира с увеличенным числом окон,Студия с большой ванной комнатой,Квартира с ориентацией на 2 стороны света,,,,,,,,,,,
